template_version,data_version,visit_id,address,ward,cluster,old_boundary,new_boundary,boundaries_value,boundaries_comment,feederpatterns_value,feederpatterns_comment,eschoicesets_value,eschoicesets_comment,mschoicesets_value,mschoicesets_comment,msproximity_value,msproximity_comment,hslottery_value,hslottery_comment,setasides_value,setasides_comment
1.3,1.3,77ac0a59-4b34-dbc1-0c12-b7ffa5ca638d,8XX CRITTENDEN STREET NE,Ward 5,Cluster 20,Brookland,Brookland @ Bunker Hill,2,,,,,,,,,,,,,
1.3,1.3,1fcbaec6-8d5d-3464-641a-1f9b4b444421,13XX RANDOLPH STREET NE,Ward 5,Cluster 20,Brookland,Brookland @ Bunker Hill,1,"Brookland is divided up into three under-enrolled and (with the exception of John Burroughs) under-performing elementary schools. The proposal is to continue this. Why not give us all access to a single school (presumably Burroughs) or at least reduce to two, so that they have a fighting chance at improvement rather than continuing to dilute the student pool and resources.",2,"This information is incorrect. There is a new Brookland Middle School being built, which will be our middle school feeder as of the 15-16 SY. While I am happy to see the end of PS3-8 ""education campuses"", I question the amount of resources being poured into a brand new middle school that is likely to be under-enrolled and under-performing, just like it's feeder elementary schools are.",2,"I'm tired of the word ""lottery"" being used to describe my child's access to a decent education. Giving me a choice of 3 medicore schools instead of 1 is still not a choice I want.",0,"Again, this information is outdated. There is a new middle school being built in Brookland, thus I am not able to comment.",3,There is a new Brookland middle school being built.,1,"Enough with the lotteries. Focus on strengthening neighborhood schools. Ensure that all students, regardless of what their zipcode is or whether they ""win the lottery"" have access to a good high school education. Giving the entire city access to Wilson feels like a cop out--since everyone ""could"" get into Wilson, we don't have to focus on improving Dunbar, Roosevelt, etc.",3,"Again, enough with the lotteries, enough with trying to rectify low-performing schools by providing parents a way to opt out. FIX THE SCHOOLS. #chanceisnotchoice"
1.3,1.3,a54370fb-03aa-e99f-7711-4a7edfc115ce,39XX LANGLEY COURT NW,Ward 3,Cluster 14,Eaton,Eaton,,,1,My child will not go to Hardy!,1,No lottery. My child is in Eaton and will stay in Eaton.,1,No lottery. My child will go only to Deal and never to Hardy.,,,1,No lottery!,,
1.3,1.3,bafdec85-1995-8e2f-3d21-2a551836bbed,13XX D STREET NE,Ward 6,Cluster 25,Maury,Maury,3,,,,,,,,,,,,,
1.3,1.3,5200480d-a09e-69cb-62fb-22347e5f06c5,19XX 4TH STREET NW,Ward 1,Cluster 3,Gage-Eckington,Cleveland,,,,,,,,,,,,,,
1.3,1.3,9521b33e-ea23-b1e5-34e4-145363066dbd,44XX YUMA STREET NW,Ward 3,Cluster 11,Janney,Janney,4,sounds like Janney is overcrowded and tightening the boundaries could help that.,,,2,walkability to an elementary school is a critical element of creating a neighborhood school. we bought our house 3 blocks away from Janney ES so we could walk/ride bikes and use public transportation.,3,,3,,2,,,
1.3,1.3,9de3261a-630f-e1e3-81e8-88f2aae030bd,33XX PORTER STREET NW,Ward 3,Cluster 15,Eaton,Eaton,5,,1,"To bring my kids to and from Hardy would mean traveling with significant traffic further from our home than Deal. For me, that means my younger son would have to also wake earlier and spend 40 minutes taking his brother to school before he goes to school every morning. I chose Eaton with the understanding that my kids could then go to Deal and I would like to still have that option. I want my kids who live close to Deal to have preference over the many students coming from all over the city to attend Deal. ",2,,3,,1,I don't think students who have not attended a bilingual elementary school should be placed Ina bilingual middle school.,1,Home dare bought and paid a significant premium for the high school they will be guaranteed access to. To institute a city wide lottery could diminish my home value and more importantly not guarantee access to a great high school for my kids. ,,
1.3,1.3,e040503a-ea28-7f03-031a-07ee8f1e28ce,4XX 10TH STREET NE,Ward 6,Cluster 25,Ludlow-Taylor,Ludlow-Taylor,4,,5,I believe in neighborhood school feeder patterns- that is how you build a sense of community and get families to stay in the city.  People want certainty.  ,2,,1,,1,,1,"I am proponent of neighborhood schools and if every high school is lottery people are going to stop caring about their neighborhood schools and feeder schools.  People like certainty.  If I know my children are going to Eastern, I will be more likely to get involved now (my children are young).",2,How about working to improve the school instead of pulling students out??
1.3,1.3,dc5e5ef6-a8bd-d21a-980e-023bae5a90b8,39XX W STREET NW,Ward 3,Cluster 14,Stoddert,Stoddert,2,,4,,3,,4,,5,,2,,2,
1.3,1.3,4eef8e24-7f6c-1c01-8cb5-687f65e8de47,44XX GARRISON STREET NW,Ward 3,Cluster 11,Janney,Janney,,,,,,,,,,,,,,
1.3,1.3,599b89ef-12e4-91de-7d60-01dd26a465ee,13XX PERRY STREET NE,Ward 5,Cluster 20,Brookland,Brookland @ Bunker Hill,3,,1,"I won't be using the middle or high school options outlined here. While we still don't know where we will go, it will not be Dunbar. Whether DCPS arranges to give us choice in the system or not, we will be making another choice. ",5,,5,,5,,4,,5,
1.3,1.3,31c69402-00b4-fc67-3e15-c9bc59270c7d,17XX P STREET NW,Ward 2,Cluster 6,Ross,Ross,5,,1,,1,,,,1,,,,,
1.3,1.3,f79754c5-6787-90ee-419b-0db8bca1adb8,34XX 30TH STREET NW,Ward 3,Cluster 15,Eaton,Eaton,,,,,,,,,,,,,,
1.3,1.3,f79754c5-6787-90ee-419b-0db8bca1adb8,34XX 30TH STREET NW,Ward 3,Cluster 15,Eaton,Eaton,5,,1,"I want my youngest son to be able to go to Deal, like his older brothers did.

If part of the neighborhood (those who are grandfathered in) goes to Deal and another part of the neighborhood goes to Hardy, will the city run two bus routes for neighborhood kids, one bus route to Deal and another bus route to Hardy?",1,"I might WANT to send my child to a bilingual school, but I don't want the city to force me to do so.

Also, our in-boundary school is Eaton.  Why would I want a choice set and lottery that could require me to send my child to a school that isn't as good as Eaton?",1,"I bought my house in Cleveland Park knowing that it would feed into Deal.  Don't now take away my ability to send my children to Deal!  Make Hardy attractive enough that people WANT to send their children there, don't force people to send their children there.  Hardy and Deal will always be very different, even once Hardy is a good school.  Some people will want a smaller school like Hardy for their child.",1,"I HATE it!  Both Hardy and Oyster are inferior to my current middle school - Deal.
Don't FORCE me to send my child there.  Make those schools better so that I WANT to send my child there (for the smaller size or the language program, for example).",1,"I bought my house to be in-boundaries for Wilson.  I do NOT want to send my child to a different high school.  In fact, I won't.  If the lottery assigned my child any school other than Wilson, I would move out of the city or send my child to a private/parochial/charter school.",1,"There's not enough space in the good schools to create set-asides.
IMPROVE THE EXISTING SCHOOLS!!!!!!!!!!!!!!!!!!!!!"
1.3,1.3,8509d426-fd9e-ee17-152f-54c39109c117,48XX BRANDYWINE STREET NW,Ward 3,Cluster 11,Janney,Janney,5,,5,,1,Will create more trouble with transport logistics. Also will break up the neighborhood feel that the kids who live in close proximity to each other enjoy. They can walk to their friends house for play dates and don't have to waste time in traffic,1,Again makes no sense to take away from the current feeding pattern. What will happen is the good schools will become less high performing and the bad schools will remain bad. What is the point of this overhaul. ,1,,1,Just plain terrible. Leave the school boundaries alone. Work on building new schools and on bring failing schools up to par. Bussing has never worked in the past why will it work now. If I ,,
1.3,1.3,ad9108e6-239d-27eb-cc23-d8e7aa6f77df,16XX A STREET NE,Ward 6,Cluster 26,Maury,Maury,,,,,,,,,,,,,,
1.3,1.3,869d5305-fcc9-72f4-1627-ef1b3b1a390f,7XX 14TH STREET SE,Ward 6,Cluster 26,Watkins,Watkins,,,,,,,,,,,,,,
1.3,1.3,8a2dc1cc-b7ec-9158-2fc9-fda0ea63fe34,1XX C STREET SE,Ward 6,Cluster 26,Brent,Brent,,,,,,,,,,,,,,
1.3,1.3,7cb125da-f8c0-eb7b-79cf-051f314149a7,17XX COLUMBIA ROAD NW,Ward 1,Cluster 1,"Cooke,H.D.","Cooke, H.D",,,,,,,,,,,,,,
1.3,1.3,b87cd1f3-7292-0c1a-1ac2-0d1911747615,7XX PRINCETON PLACE NW,Ward 1,Cluster 2,ParkView,Bruce Monroe @ Park View,,,,,,,,,,,,,,
1.3,1.3,d01c537e-e512-5371-03d8-f8729cb735d3,46XX 47TH STREET NW,Ward 3,Cluster 11,Janney,Janney,,,,,,,,,,,,,,
1.3,1.3,2d2ed035-01eb-0537-835a-db2e49526b0b,17XX 17TH STREET NW,Ward 2,Cluster 6,Ross,Ross,,,,,,,,,,,,,,
1.3,1.3,dc5e5ef6-a8bd-d21a-980e-023bae5a90b8,36XX WARDER STREET NW,Ward 1,Cluster 2,ParkView,Bruce Monroe @ Park View,4,,,,,,,,,,,,,
1.3,1.3,afa7f829-9eab-ac59-b1a1-d0f4acfc5224,12XX D STREET NE,Ward 6,Cluster 25,Miner,Miner,,,,,,,,,,,,,,
1.3,1.3,9a35ca34-6dba-5e73-accb-e15aa4cc6a3a,7XX FARRAGUT PLACE NE,Ward 5,Cluster 20,Brookland,Brookland @ Bunker Hill,,,,,,,,,,,,,,
1.3,1.3,bd4ad1d5-5b26-458d-482d-4d33ed778127,29XX 10TH STREET NE,Ward 5,Cluster 22,Brookland,Noyes,,,,,,,,,,,,,,
1.3,1.3,ae66379f-1b5f-f665-2457-6b1c059ecd2b,XX CRITTENDEN STREET NE,Ward 5,Cluster 19,Barnard,Lasalle-Backus,,,,,,,,,,,1,,,
1.3,1.3,38339c4d-a758-333f-03ea-51201905507a,30XX MONROE STREET NE,Ward 5,Cluster 24,Langdon,Langdon,,,,,,,,,,,,,,
1.3,1.3,eee84784-4067-c7c1-f33e-31117fda4a0c,15XX MONROE STREET NE,Ward 5,Cluster 22,Slowe,Burroughs,,,,,,,,,,,,,,
1.3,1.3,62c3f026-99c4-5ec8-a22a-f491da1ef188,4XX U STREET NW,Ward 1,Cluster 3,Gage-Eckington,Cleveland,4,"I am delighted that my address would be zoned for Cleveland as would the northern half of Bloomingdale. However, due to the baby boom specifically in Bloomingdale, I question whether Cleveland is large enough to accommodate that large a change through all of elementary school. ",3,A new middle school would be created to serve my neighborhood? Where? What elementary school would feed it?,1,"Choice sets are a TERRIBLE idea, because they would prevent any individual neighborhood to focus on improving ONE school. Therefore, poor schools would continue to languish as parents drive their children across town to charter/private schools, or worse, continue to move out of the District. ",3,,4,"This would be better than choice sets, but problematic for historically underserved neighborhoods. ",3,"My children are very young, so I don't know enough about DC HSs to comment v",2,"Little improves, unless high-income and highly motivated parents are forced to improve things. Allowing them to flee bad schools perpetuates the problems. "
1.3,1.3,2b10fa72-4a64-be65-6cb5-07e3c4af558d,37XX MORRISON STREET NW,Ward 3,Cluster 10,Lafayette,Lafayette,5,,5,,4,Doesn't make sense to have choice sets where driving is necessary when one can walk to the neighborhood school.,3,"Doesn't make sense to feed into a middle school that is miles away when one can walk or short bike to one just a few blocks away, which would be appropriate for a middle school age student.",3,"Again, doesn't make sense to have students/parents driving to different locations when we purchased a home that is walkable to the local elementary.",3,Doesn't make sense to have students traveling all over the District when people purchase homes near the local educational facilities. The solution is to make all of the schools viable for District families. Changing the terms at this juncture is a stupid proposal. What does make sense is having magnet and specialized schools (such as vocational and performing arts) at central locations that are metro accessible.,5,"I guess this is a good thing, but hard to know. Would in-boundary students be bumped at high demand schools for the set-aside seats? If so, that doesn't seem very fair to the in-boundary families."
1.3,1.3,e07a8003-1c53-b174-ff0a-50ca70af26f4,44XX YUMA STREET NW,Ward 3,Cluster 11,Janney,Janney,,,,,,,,,,,,,,
1.3,1.3,3c8997f5-7322-c386-c7db-6ece50db9aa9,30XX ORDWAY STREET NW,Ward 3,Cluster 15,Eaton,Eaton,,,,,,,,,,,,,,
1.3,1.3,b3d91bb3-05fc-1888-9b7e-d8eec9b5949f,18XX VARNUM STREET NE,Ward 5,Cluster 20,BunkerHill,Brookland @ Bunker Hill,,,,,,,,,,,,,,
1.3,1.3,23410237-92f0-a7de-eed2-4dcc19ceafcd,13XX SHEPHERD STREET NW,Ward 4,Cluster 18,Powell,Powell,,,,,,,,,,,,,,
1.3,1.3,fd8eac12-4c1a-d9a0-eedc-9b7ca50c9c85,16XX OTIS STREET NE,Ward 5,Cluster 22,BunkerHill,Burroughs,,,,,,,,,,,,,,
1.3,1.3,4b4ddc56-e6c3-ee1a-bc79-94bbfcc9d120,38XX WARREN STREET NW,Ward 3,Cluster 11,Hearst,Hearst,3,,4,,3,,2,,2,,1,,3,
1.3,1.3,23410237-92f0-a7de-eed2-4dcc19ceafcd,19XX SHEPHERD STREET NE,Ward 5,Cluster 24,Burroughs,Burroughs,,,,,,,,,,,,,,
1.3,1.3,54fbec53-9468-345d-70da-a827557f2cc0,38XX FORT DRIVE NW,Ward 3,Cluster 11,Murch,Murch,,,,,,,,,,,,,,
1.3,1.3,23410237-92f0-a7de-eed2-4dcc19ceafcd,19XX SHEPHERD STREET NE,Ward 5,Cluster 24,Burroughs,Burroughs,,,,,,,,,,,,,,
1.3,1.3,d83dfe60-0f4b-b450-d4b6-844e173989b5,12XX HARVARD STREET NW,Ward 1,Cluster 2,Tubman,Tubman,,,,,,,,,,,,,,
1.3,1.3,50b65ce9-f04c-af37-2d85-61433312d7a0,30XX ORDWAY STREET NW,Ward 3,Cluster 15,Eaton,Eaton,5,,1,"Unhappy with Hardy - we bought our house for Deal and Wilson, and Hardy is not close to the level of quality of Deal.",1,"If we don't know our ES, we won't stay in DC.",2,"If both schools are equally good this would be fine, but it's far from clear that Hardy can be quickly brought to the level of Deal.",1,We bought for Deal and Wilson. Taking away a guaranteed slot will make us leave DC.,1,"If DC goes ahead with this idiotic plan, and kids can be sent across the city to under-performing schools, there will be a mass exodus of taxpayers from DC. And no family will ever buy in the city again, unless they know they can afford private school.",1,"There's no way to set aside 20% of slots in at-capacity schools without kicking out in-bound kids. Building more schools in NW might alleviate this problem, but that will take years."
1.3,1.3,74ee7e2c-f459-09f2-7478-934f724da6bd,46XX SARGENT ROAD NE,Ward 5,Cluster 20,BunkerHill,Brookland @ Bunker Hill,,,,,,,,,,,,,,
1.3,1.3,23410237-92f0-a7de-eed2-4dcc19ceafcd,19XX UPSHUR STREET NW,Ward 4,Cluster 18,Powell,West,,,,,,,,,,,,,,
1.3,1.3,9fa23481-dcf2-7d99-6ab4-78c09825ac31,43XX 12TH PLACE NE,Ward 5,Cluster 20,BunkerHill,Brookland @ Bunker Hill,,,,,,,,,,,,,,
1.3,1.3,f19f55a8-eb8d-ef38-9ecb-ce49b99832e2,2XX G STREET NE,Ward 6,Cluster 25,Ludlow-Taylor,Ludlow-Taylor,5,,5,,,,,,,,,,,
1.3,1.3,e4253216-fbf9-4885-b94a-e191857e5217,17XX POTOMAC AVENUE SE,Ward 6,Cluster 26,Watkins,Watkins,,,,,,,,,,,,,,
1.3,1.3,5698e713-ff4a-f8ae-592e-61b7d39c9057,12XX EVARTS STREET NE,Ward 5,Cluster 22,Noyes,Noyes,,,,,,,,,,,,,,
1.3,1.3,b3a14596-b154-6028-7d3a-be03585047ec,17XX 17TH STREET NW,Ward 2,Cluster 6,Ross,Ross,,,,,,,,,,,,,,
1.3,1.3,675fe27b-6403-7aff-8b4c-7e3ec53cb504,18XX COLUMBIA ROAD NW,Ward 1,Cluster 1,Adams,Oyster-Adams Lower,5,,,,,,,,,,,,,
1.3,1.3,9edb5810-feb6-3d25-2940-15daa845b8e8,20XX 37TH STREET NW,Ward 3,Cluster 14,Stoddert,Stoddert,,,,,,,,,,,,,,
1.3,1.3,739a2869-89e7-0a67-71c2-4b0b0ef5fd61,6XX LONGFELLOW STREET NW,Ward 4,Cluster 18,Rudolph,Truesdell,,,,,,,,,,,,,,
1.3,1.3,8c052129-09ba-b4d0-8489-601f84189e9c,12XX NEWTON STREET NE,Ward 5,Cluster 22,Brookland,Brookland @ Bunker Hill,,,,,,,,,,,,,,
1.3,1.3,672c7aae-fd26-4ef2-e2de-23b721164f6d,16XX V STREET NW,Ward 1,Cluster 6,"Reed,Marie","Reed, Marie",,,,,,,,,,,,,,
1.3,1.3,9754378e-5476-1610-876d-e942e20e057b,12XX PARK ROAD NW,Ward 1,Cluster 2,Bruce-Monroe,Tubman,1,,3,,,,,,,,,,,
1.3,1.3,62891844-7851-6d5d-292a-38d560765d0e,18XX 29TH STREET SE,Ward 7,Cluster 34,RandleHighland,Randle Highlands,,,,,,,,,,,,,,
1.3,1.3,672c7aae-fd26-4ef2-e2de-23b721164f6d,16XX V STREET NW,Ward 1,Cluster 6,"Reed,Marie","Reed, Marie",,,,,,,,,,,,,,
1.3,1.3,49335255-f313-a3fa-739b-0ffb0e811a73,XX ADAMS STREET NW,Ward 5,Cluster 21,Gage-Eckington,Cleveland,,,,,,,,,,,,,,
1.3,1.3,62891844-7851-6d5d-292a-38d560765d0e,18XX 29TH STREET SE,Ward 7,Cluster 34,RandleHighland,Randle Highlands,,,,,,,,,,,,,,
1.3,1.3,9874efd3-5bc4-3ebd-0672-40ca0ef12c42,49XX 12TH STREET NE,Ward 5,Cluster 20,BunkerHill,Brookland @ Bunker Hill,2,,,,,,,,,,,,,
1.3,1.3,8bd86afd-3916-b15b-b88b-0ff4cfaf9f5d,42XX HARRISON STREET NW,Ward 3,Cluster 11,Janney,Janney,,,,,,,,,,,,,,
1.3,1.3,d695dafa-b09e-d059-29f6-a499167f1460,15XX UPSHUR STREET NW,Ward 4,Cluster 18,Powell,West,,,,,,,,,,,,,,
1.3,1.3,c0e4a6b9-e3c1-960b-3e29-6f28bf8a6888,45XX CATHEDRAL AVENUE NW,Ward 3,Cluster 13,Mann,Mann,,,,,,,,,,,,,,
1.3,1.3,9e68644c-28ca-bd91-aada-05849da78d18,31XX CONNECTICUT AVENUE NW,Ward 3,,Oyster,Oyster-Adams Lower,4,,1,"Cardozo is not an acceptable option for Oyster-Adams middle school students at this time. A small group of O-A students is being singled out to be sent to a low performing high school. As the parent of a child entering middle school, I am faced with this possibility in three years, and there is no way Cardozo can turn around that quickly.",0,"Elementary choice sets make no sense in this part of Ward 3. All of the schools are overcrowded, and there is no sense in just shuffling students around. There needs to be more of an effort to make these neighborhood schools.",2,"There has to be another option for middle school in our boundary. My child is remaining at Adams for middle school, but students shouldn't be forced to remain at a bilingual school.",2,Offering only Adams or CHEC as options will weaken Oyster-Adams overall. Many in-boundary parents will not want to send their children to Oyster for elementary if those are the only middle schools in the choice set.,1,"Potentially sending students from one side of the city to another makes no sense. Work on strengthening each school so not everyone is fighting to get into Wilson, and don't make kids take three buses to get from Upper NW to Anacostia.",3,
1.3,1.2,632e008d-9ffb-903e-cfa8-5d496c5bea3f,42XX MARTIN LUTHER KING JR AVENUE SW,Ward 8,,Leckie,Leckie,,,,,,,,,,,,,,
1.3,1.3,bf3704fb-ba59-5876-8009-ab35365e3aa3,12XX NEWTON STREET NE,Ward 5,Cluster 22,Brookland,Brookland @ Bunker Hill,,,,,,,,,,,,,,
1.3,1.3,445a3c86-e8fd-4348-a977-457edd1cb5c9,15XX Q STREET NW,Ward 2,Cluster 6,Ross,Ross,,,,,,,,,,,,,,
1.3,1.3,7a29f68f-074d-7ba5-f7d6-30ee828b98da,1XX PEABODY STREET NE,Ward 4,Cluster 19,Whittier,Whittier,,,,,,,,,,,,,,
1.3,1.3,cffe6e81-6a43-3264-1261-295afb62b257,12XX C STREET NE,Ward 6,Cluster 25,Maury,Maury,,,,,,,,,,,,,,
1.3,1.3,4e8b5ecd-ece9-425a-ae7e-108d8b4e8b8f,9XX WESTMINSTER STREET NW,Ward 1,Cluster 3,Garrison,Garrison,,,,,,,,,,,,,,
1.3,1.3,c132dfce-36f4-cfa0-b452-a6df20645696,10XX SIGSBEE PLACE NE,Ward 5,Cluster 20,Brookland,Brookland @ Bunker Hill,,,,,,,,,,,,,,
1.3,1.3,c132dfce-36f4-cfa0-b452-a6df20645696,10XX SIGSBEE PLACE NE,Ward 5,Cluster 20,Brookland,Brookland @ Bunker Hill,,,,,,,,,,,,,,
1.3,1.3,a614b983-a0a3-9d2d-24f1-34e9e19dee20,64XX EASTERN AVENUE NE,Ward 4,Cluster 19,Whittier,Whittier,,,,,,,,,,,,,,
1.3,1.3,c0e4a6b9-e3c1-960b-3e29-6f28bf8a6888,27XX WOODLEY PLACE NW,Ward 3,Cluster 15,Oyster,Oyster-Adams Lower,,,,,,,,,,,,,,
1.3,1.3,ccbe9c44-410d-1cb3-12d2-466c32c39a69,15XX LOCUST ROAD NW,Ward 4,Cluster 16,Shepherd,Shepherd,3,,,,,,,,,,,,,
1.3,1.3,3336116d-ef0a-a5a4-724d-071c4611917b,38XX ARGYLE TERRACE NW,Ward 4,Cluster 18,Powell,West,,,,,,,,,,,,,,
1.3,1.3,6dae0fef-f669-19fd-9b5d-01c2edf1e73b,17XX LAMONT STREET NW,Ward 1,Cluster 2,Bancroft,Bancroft,,,,,,,,,,,,,,
1.3,1.3,ee8ba9b0-30e6-2476-93a9-b41fdfab6548,3XX 17TH PLACE NE,Ward 6,Cluster 25,Gibbs,Maury,5,Browne is across a major road and is not walkable from my home.  Maury is walkable from our house.,4,,4,,4,,2,,3,,4,
